Launch_status,Title,Country,Prog_name,Launch_datetime,Launcher_name,Status,Price(million),Liftoff_Thrust(kN),Payload_to_LEO(kg),Payload_to_GTO(kg),Rocket_Height(m),Fairing_Diameter(m),Fairing_Height(m),Cross_Join
Success,Delta3910|SBS-2, USA,NA,9/24/81 23:09,US Air Force,Retired,0,NA,NA,"1,154",NA,NA,NA,1
Success,Cosmos-3M|Cosmos1310, Russia,Cosmos 1310,9/23/81 8:00,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Tsyklon-3|Auréole3, Russia,Auréole 3,9/21/81 13:10,RVSN USSR,Retired,0,"3,032","4,100",0,39.27,2.7,9.54,1
Success,FengBao1|Shijian2, China,Shijian 2,9/19/81 21:28,CASC,Retired,0,"2,785","2,500",0,33,3.35,5,1
Success,SoyuzU|Cosmos1309, Russia,Cosmos 1309,9/18/81 9:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Cosmos-3M|Cosmos1308, Russia,Cosmos 1308,9/18/81 3:34,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzU|Cosmos1307, Russia,Cosmos 1307,9/15/81 11:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Tsyklon-2|Cosmos1306, Kazakhstan,Cosmos 1306,9/14/81 20:31,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Partial Failure,Molniya-M/BlockML|Cosmos1305, Russia,Cosmos 1305,9/11/81 8:43,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Partial Failure,Cosmos-3M|Cosmos1304, Russia,Cosmos 1304,9/4/81 11:06,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzU|Cosmos1303, Kazakhstan,Cosmos 1303,9/4/81 8:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,TitanIIID|KH-11, USA,NA,9/3/81 18:29,Martin Marietta,Retired,0,"10,587","12,300",NA,36,NA,NA,1
Success,Cosmos-3M|Cosmos1302, Russia,Cosmos 1302,8/28/81 16:18,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzU|Cosmos1301, Russia,Cosmos 1301,8/27/81 10:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Tsyklon-3|Cosmos1300, Russia,Cosmos 1300,8/24/81 21:40,RVSN USSR,Retired,0,"3,032","4,100",0,39.27,2.7,9.54,1
Success,Tsyklon-2|Cosmos1299, Kazakhstan,Cosmos 1299,8/24/81 16:37,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Success,SoyuzU|Cosmos1298, Kazakhstan,Cosmos 1298,8/21/81 10:20,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1297, Russia,Cosmos 1297,8/18/81 9:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1296, Russia,Cosmos 1296,8/13/81 16:20,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Cosmos-3M|Cosmos1295, Russia,Cosmos 1295,8/12/81 5:46,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,N-IIStar-37E|Himawari2, Japan,Himawari 2,8/10/81 20:03,MHI,Retired,0,NA,"2,000",730,35,NA,NA,1
Success,Vostok-2M|Intercosmos22, Russia,Intercosmos 22,8/7/81 13:35,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,Cosmos-3M|Cosmos1287to1294, Russia,Cosmos 1287 to 1294,8/6/81 11:49,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Partial Failure,Atlas-SLV3DCentaur-D1AR|FLTSATCOM-5, USA,FLTSATCOM-5,8/6/81 8:16,General Dynamics,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Tsyklon-2|Cosmos1286, Kazakhstan,Cosmos 1286,8/4/81 8:28,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Success,Molniya-M/Block2BL|Cosmos1285, Russia,Cosmos 1285,8/4/81 0:12,RVSN USSR,Retired,0,"4,391","6,200","2,400",44.23,2.58,7.81,1
Success,Delta3913|Explorer62&63(DynamicsExplorer1&2), USA,Explorer 62 & 63 (Dynamics Explorer 1&2),8/3/81 9:56,US Air Force,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Proton-K/Block-DM|Raduga9, Kazakhstan,Raduga 9,7/30/81 21:38,RVSN USSR,Retired,0,"9,195","19,000","2,200",56.14,3.9,8.9,1
Success,SoyuzU|Cosmos1284, Russia,Cosmos 1284,7/29/81 11:55,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1283, Russia,Cosmos 1283,7/17/81 8:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1282, Kazakhstan,Cosmos 1282,7/15/81 13:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Vostok-2M|Meteor-Prirodan°5&Iskra1, Kazakhstan,Meteor-Priroda n°5 & Iskra 1,7/10/81 5:14,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,SoyuzU|Cosmos1281, Russia,Cosmos 1281,7/7/81 12:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1280, Russia,Cosmos 1280,7/2/81 7:10,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1279, Kazakhstan,Cosmos 1279,7/1/81 9:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Proton-K/Block-DM|Ekran7, Kazakhstan,Ekran 7,6/25/81 23:55,RVSN USSR,Retired,0,"9,195","19,000","2,200",56.14,3.9,8.9,1
Success,Molniya-M/BlockML|Molniya-1n°92, Russia,Molniya-1 n°92,6/24/81 17:47,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,Atlas-E/FStar-37S-ISS|NOAA-C, USA,NOAA-C,6/23/81 10:52,General Dynamics,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Molniya-M/Block2BL|Cosmos1278, Russia,Cosmos 1278,6/19/81 19:37,RVSN USSR,Retired,0,"4,391","6,200","2,400",44.23,2.58,7.81,1
Success,"Ariane1|CAT-3,APPLE&Météosat2", France,"CAT-3, APPLE & Météosat 2",6/19/81 12:32,ESA,Retired,0,"2,772","4,850","1,850",47.388,NA,NA,1
Success,SoyuzU|Cosmos1277, Kazakhstan,Cosmos 1277,6/17/81 9:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1276, Russia,Cosmos 1276,6/16/81 7:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Molniya-M/BlockML|Molniya-3n°91, Russia,Molniya-3 n°91,6/9/81 3:33,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,Cosmos-3M|Cosmos1275, Russia,Cosmos 1275,6/4/81 15:41,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzU|Cosmos1274, Russia,Cosmos 1274,6/3/81 14:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Partial Failure,SLV-3|RohiniRS-D1, India,Rohini RS-D1,5/31/81 3:33,ISRO,Retired,0,503,40,NA,22,1,NA,1
Success,Atlas-SLV3DCentaur-D1AR|Intelsat501, USA,Intelsat 501,5/23/81 22:42,General Dynamics,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Delta3914|GOES-E, USA,NA,5/22/81 22:29,US Air Force,Retired,0,NA,NA,954,NA,NA,NA,1
Success,SoyuzU|Cosmos1273, Russia,Cosmos 1273,5/22/81 7:10,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1272, Kazakhstan,Cosmos 1272,5/21/81 9:10,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Vostok-2M|Cosmos1271, Russia,Cosmos 1271,5/19/81 3:49,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,SoyuzU|Cosmos1270, Kazakhstan,Cosmos 1270,5/18/81 11:50,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,ScoutG1|Nova, USA,Nova,5/15/81 6:07,US Air Force,Retired,0,622,210,0,21,NA,NA,1
Success,Vostok-2M|Meteor-2n°8, Russia,Meteor-2 n°8,5/14/81 21:45,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,SoyuzU|Soyuz40, Kazakhstan,Soyuz 40,5/14/81 17:16,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Cosmos-3M|Cosmos1269, Russia,Cosmos 1269,5/7/81 13:21,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzU|Cosmos1268, Kazakhstan,Cosmos 1268,4/28/81 9:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Proton-K|Cosmos1267(TKS), Kazakhstan,Cosmos 1267 (TKS),4/25/81 2:01,RVSN USSR,Retired,0,"9,469","20,100",0,56.14,4.15,16.12,1
Success,TitanIII(34)BAgena-D|Jumpseat6, USA,Jumpseat 6,4/24/81 21:32,Martin Marietta,Retired,0,"2,300",NA,NA,45,3.05,NA,1
Success,Tsyklon-2|Cosmos1266, Kazakhstan,Cosmos 1266,4/21/81 3:45,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Success,SoyuzU|Cosmos1265, Russia,Cosmos 1265,4/16/81 11:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1264, Kazakhstan,Cosmos 1264,4/15/81 10:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SpaceShuttleColumbia|STS-1, USA,STS-1,4/12/81 12:00,NASA,Retired,$450.00 ,"30,250","27,500","3,810",56.1,NA,NA,1
Success,Cosmos-3M|Cosmos1263, Russia,Cosmos 1263,4/9/81 12:00,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzU|Cosmos1262, Russia,Cosmos 1262,4/7/81 10:51,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Molniya-M/Block2BL|Cosmos1261, Russia,Cosmos 1261,3/31/81 9:39,RVSN USSR,Retired,0,"4,391","6,200","2,400",44.23,2.58,7.81,1
Failure,SoyuzU|Yantar-2Kn°21, Kazakhstan,Yantar-2K n°21,3/28/81 9:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Molniya-M/BlockML|Molniya-3n°90, Russia,Molniya-3 n°90,3/24/81 3:31,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,SoyuzU|Soyuz39, Kazakhstan,Soyuz 39,3/22/81 14:58,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Tsyklon-2|Cosmos1260, Kazakhstan,Cosmos 1260,3/20/81 23:45,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Success,Proton-K/Block-DM|Raduga8, Kazakhstan,Raduga 8,3/18/81 4:40,RVSN USSR,Retired,0,"9,195","19,000","2,200",56.14,3.9,8.9,1
Success,SoyuzU|Cosmos1259, Kazakhstan,Cosmos 1259,3/17/81 8:40,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,TitanIII(23)C|DSP-9, USA,DSP-9,3/16/81 19:24,Martin Marietta,Retired,0,"13,642","13,100","3,000",42,3,NA,1
Success,Tsyklon-2|Cosmos1258, Kazakhstan,Cosmos 1258,3/14/81 16:55,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Success,SoyuzU|SoyuzT-4, Kazakhstan,Soyuz T-4,3/12/81 19:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Cosmos-3M|Cosmos1250to1257, Russia,Cosmos 1250 to 1257,3/6/81 11:31,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Tsyklon-2|Cosmos1249, Kazakhstan,Cosmos 1249,3/5/81 18:09,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Success,SoyuzU|Cosmos1248, Russia,Cosmos 1248,3/5/81 15:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,TitanIII(24)B|OPS1166, USA,OPS 1166,2/28/81 19:15,US Air Force,Retired,0,"2,410","4,000",NA,50,3.05,NA,1
Success,Atlas-SLV3DCentaur-D1AR|ComstarD4, USA,Comstar D4,2/21/81 23:23,General Dynamics,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Mu-IIIS|Hinotori, Japan,Hinotori,2/21/81 0:30,ISAS,Retired,0,NA,290,NA,NA,NA,NA,1
Success,Molniya-M/Block2BL|Cosmos1247, Russia,Cosmos 1247,2/19/81 10:00,RVSN USSR,Retired,0,"4,391","6,200","2,400",44.23,2.58,7.81,1
Success,SoyuzU|Cosmos1246, Kazakhstan,Cosmos 1246,2/18/81 9:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1245, Russia,Cosmos 1245,2/13/81 11:15,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Cosmos-3M|Cosmos1244, Russia,Cosmos 1244,2/12/81 18:21,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,N-IIStar-37E|Kiku3, Japan,Kiku 3,2/11/81 8:30,MHI,Retired,0,NA,"2,000",730,35,NA,NA,1
Success,Cosmos-3M|Intercosmos21, Russia,Intercosmos 21,2/6/81 8:00,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Tsyklon-2|Cosmos1243, Kazakhstan,Cosmos 1243,2/2/81 2:19,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Success,Molniya-M/BlockML|Molniya-1n°89, Russia,Molniya-1 n°89,1/30/81 16:27,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,Vostok-2M|Cosmos1242, Russia,Cosmos 1242,1/27/81 14:58,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,SoyuzU|Progress12, Kazakhstan,Progress 12,1/24/81 14:18,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Failure,Tsyklon-3|GEO-IKn°01, Russia,GEO-IK n°01,1/23/81 11:20,RVSN USSR,Retired,0,"3,032","4,100",0,39.27,2.7,9.54,1
Success,Cosmos-3M|Cosmos1241, Russia,Cosmos 1241,1/21/81 8:29,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzU|Cosmos1240, Kazakhstan,Cosmos 1240,1/20/81 11:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1239, Russia,Cosmos 1239,1/16/81 12:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Cosmos-3M|Cosmos1238, Russia,Cosmos 1238,1/16/81 9:00,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Molniya-M/BlockML|Molniya-3n°88, Russia,Molniya-3 n°88,1/9/81 14:57,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,SoyuzU|Cosmos1237, Russia,Cosmos 1237,1/6/81 12:15,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1236, Russia,Cosmos 1236,12/26/80 16:10,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Proton-K/Block-DM|Ekran6, Kazakhstan,Ekran 6,12/26/80 11:49,RVSN USSR,Retired,0,"9,195","19,000","2,200",56.14,3.9,8.9,1
Success,Molniya-M/BlockSO-L|Prognozn°8, Kazakhstan,Prognoz n°8,12/25/80 4:02,RVSN USSR,Retired,0,"4,391","6,200","2,400",41.26,2.58,6.74,1
Partial Failure,Cosmos-3M|Cosmos1228to1235, Russia,Cosmos 1228 to 1235,12/23/80 22:48,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzU|Cosmos1227, Russia,Cosmos 1227,12/16/80 12:15,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,TitanIII(34)BAgena-D|Quasar4, USA,Quasar 4,12/13/80 16:04,Martin Marietta,Retired,0,"2,300",NA,NA,45,3.05,NA,1
Success,Cosmos-3M|Cosmos1226, Russia,Cosmos 1226,12/10/80 20:53,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Failure,Atlas-E/FMSD|NOSS-4, USA,NOSS-4,12/9/80 7:18,General Dynamics,Retired,0,NA,800,NA,NA,NA,NA,1
Success,Atlas-SLV3DCentaur-D1AR|Intelsat502, USA,Intelsat 502,12/6/80 23:31,General Dynamics,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,K65M-RB5|BOR-4n°401, Russia,BOR-4 n°401,12/5/80 23:35,RVSN USSR,Retired,0,"1,486","1,300",0,26,2.44,5.72,1
Success,Cosmos-3M|Cosmos1225, Russia,Cosmos 1225,12/5/80 4:23,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzU|Cosmos1224, Russia,Cosmos 1224,12/1/80 12:15,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Molniya-M/Block2BL|Cosmos1223, Russia,Cosmos 1223,11/27/80 21:37,RVSN USSR,Retired,0,"4,391","6,200","2,400",44.23,2.58,7.81,1
Success,SoyuzU|SoyuzT-3, Kazakhstan,Soyuz T-3,11/27/80 14:18,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Vostok-2M|Cosmos1222, Russia,Cosmos 1222,11/21/80 11:53,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,Molniya-M/BlockML|Molniya-1n°87, Russia,Molniya-1 n°87,11/16/80 4:18,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,Delta3910|SBS-1, USA,NA,11/15/80 22:49,US Air Force,Retired,0,NA,NA,"1,154",NA,NA,NA,1
Success,SoyuzU|Cosmos1221, Russia,Cosmos 1221,11/12/80 12:21,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Tsyklon-2|Cosmos1220, Kazakhstan,Cosmos 1220,11/4/80 15:04,RVSN USSR,Retired,0,"2,650","2,850",0,39.65,3,10.7,1
Success,SoyuzU|Cosmos1219, Russia,Cosmos 1219,10/31/80 12:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Atlas-SLV3DCentaur-D1AR|FLTSATCOM-4, USA,FLTSATCOM-4,10/31/80 3:54,General Dynamics,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,SoyuzU|Cosmos1218, Kazakhstan,Cosmos 1218,10/30/80 10:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Molniya-M/Block2BL|Cosmos1217, Russia,Cosmos 1217,10/24/80 10:53,RVSN USSR,Retired,0,"4,391","6,200","2,400",44.23,2.58,7.81,1
Success,SoyuzU|Cosmos1216, Russia,Cosmos 1216,10/16/80 12:20,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Cosmos-3M|Cosmos1215, Russia,Cosmos 1215,10/14/80 20:41,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzU|Cosmos1214, Russia,Cosmos 1214,10/10/80 13:10,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Proton-K/Block-DM|Raduga7, Kazakhstan,Raduga 7,10/5/80 17:10,RVSN USSR,Retired,0,"9,195","19,000","2,200",56.14,3.9,8.9,1
Success,SoyuzU|Cosmos1213, Russia,Cosmos 1213,10/3/80 12:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Progress11, Kazakhstan,Progress 11,9/28/80 15:09,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1212, Russia,Cosmos 1212,9/26/80 10:10,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1211, Russia,Cosmos 1211,9/23/80 10:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1210, Russia,Cosmos 1210,9/19/80 10:10,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Soyuz38, Kazakhstan,Soyuz 38,9/18/80 19:11,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Delta3914|GOES-D, USA,NA,9/9/80 22:27,US Air Force,Retired,0,NA,NA,954,NA,NA,NA,1
Success,Vostok-2M|Meteor-2n°7, Russia,Meteor-2 n°7,9/9/80 11:00,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,SoyuzU|Cosmos1209, Russia,Cosmos 1209,9/3/80 10:20,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1208, Russia,Cosmos 1208,8/26/80 15:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1207, Russia,Cosmos 1207,8/22/80 10:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Vostok-2M|Cosmos1206, Russia,Cosmos 1206,8/15/80 5:34,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,SoyuzU|Cosmos1205, Russia,Cosmos 1205,8/12/80 11:50,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Cosmos-3M|Cosmos1204, Russia,Cosmos 1204,7/31/80 10:20,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzU|Cosmos1203, Russia,Cosmos 1203,7/31/80 7:45,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1202, Russia,Cosmos 1202,7/24/80 12:40,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Soyuz37, Kazakhstan,Soyuz 37,7/23/80 18:33,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Molniya-M/BlockML|Molniya-3n°86, Russia,Molniya-3 n°86,7/18/80 10:37,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,SLV-3|RohiniRS-1, India,Rohini RS-1,7/18/80 2:33,ISRO,Retired,0,503,40,NA,22,1,NA,1
Success,SoyuzU|Cosmos1201, Russia,Cosmos 1201,7/15/80 7:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Failure,Thor-LV2FStar-ISS|DMSP-5D-F5, USA,NA,7/15/80 2:22,US Air Force,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,Proton-K/Block-DM|Ekran5, Kazakhstan,Ekran 5,7/14/80 22:35,RVSN USSR,Retired,0,"9,195","19,000","2,200",56.14,3.9,8.9,1
Success,SoyuzU|Cosmos1200, Russia,Cosmos 1200,7/9/80 12:40,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Cosmos-3M|Cosmos1192to1199, Russia,Cosmos 1192 to 1199,7/9/80 0:42,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,Molniya-M/Block2BL|Cosmos1191, Russia,Cosmos 1191,7/2/80 0:53,RVSN USSR,Retired,0,"4,391","6,200","2,400",44.23,2.58,7.81,1
Success,Cosmos-3M|Cosmos1190, Russia,Cosmos 1190,7/1/80 7:12,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzU|Progress10, Kazakhstan,Progress 10,6/29/80 4:40,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Cosmos1189, Russia,Cosmos 1189,6/26/80 12:20,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Molniya-M/BlockML|Molniya-1n°85, Russia,Molniya-1 n°85,6/21/80 18:34,RVSN USSR,Retired,0,"4,391","6,200","2,400",42.8,2.58,8.28,1
Success,TitanIIID|KH9-16, USA,KH9-16,6/18/80 18:30,Martin Marietta,Retired,0,"10,587","12,300",NA,36,NA,NA,1
Success,Vostok-2M|Meteor-Prirodan°4, Kazakhstan,Meteor-Priroda n°4,6/18/80 6:14,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Success,Molniya-M/Block2BL|Cosmos1188, Russia,Cosmos 1188,6/14/80 20:51,RVSN USSR,Retired,0,"4,391","6,200","2,400",44.23,2.58,7.81,1
Success,Proton-K/Block-DM|Gorizont4, Kazakhstan,Gorizont 4,6/14/80 0:49,RVSN USSR,Retired,0,"9,195","19,000","2,200",56.14,3.9,8.9,1
Success,SoyuzU|Cosmos1187, Russia,Cosmos 1187,6/12/80 12:30,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Cosmos-3M|Cosmos1186, Russia,Cosmos 1186,6/6/80 11:00,RVSN USSR,Retired,0,"1,486","1,500",0,32.42,2.44,5.72,1
Success,SoyuzU|Cosmos1185, Russia,Cosmos 1185,6/6/80 7:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|SoyuzT-2, Kazakhstan,Soyuz T-2,6/5/80 14:19,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,Vostok-2M|Cosmos1184, Russia,Cosmos 1184,6/4/80 7:34,RVSN USSR,Retired,0,"4,570","5,100",0,38.76,2.58,7.14,1
Failure,Atlas-E/FStar-37S-ISS|NOAA-B, USA,NOAA-B,5/29/80 10:53,General Dynamics,Retired,0,NA,NA,NA,NA,NA,NA,1
Success,SoyuzU|Cosmos1183, Russia,Cosmos 1183,5/28/80 12:00,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
Success,SoyuzU|Soyuz36, Kazakhstan,Soyuz 36,5/26/80 18:20,RVSN USSR,Retired,$20.00 ,"4,456","6,860",0,51.32,3,15.59,1
